review_id,sentence_id,sentence_text,target,category,polarity,from,to
2170,2170:2,الطابق الأرضي ملئ بالبغايا طيلة أيام الأسبوع وعلى مدار الساعة، والحمامات قذرة، والضوضاء ليلاً مزعجة جداً، وأنا أعدكم بأنكم لن تغفو ولو لثوانى.,الحمامات,ROOMS#CLEANLINESS,negative,64,72
2170,2170:3,ستسمع زمامير السيارات، والناس يصرخون والموسيقى صاخبة بشكل رهيب. كنت في غاية الاشمئزاز، وببساطة رفضت أن أذهب إلى الإفطار هناك. لا تختر أبداً هذا الفندق، إلا إذا كنت تبحث عن أرخص العاهرات في دبي، الإمارات.,الفندق,HOTEL#COMFORT,negative,144,150
167,167:0,مبالََغ في مدحه  تصميم وتجديد الفندق يؤكد أنه من إنتاج ثمانينات القرن الماضي. يصعب الوصول إلى الخدمة ولكن إذا استطعت الحصول على دقيقة من المدير المشغول في الاستقبال ستحصل على استجابة. الانطباع العام هو أن العديد من الزوار المنبهرين بفندق كيه آند كيه في TripAdvisor أقاموا في فندق آخر.,الفندق,HOTEL#DESIGN_FEATURES,negative,30,36
601,601:0,حتى أفضل لقد كتبت عن العاج من قبل. كان لدي مؤخرا سبب لزيارتهم مرة أخرى وقد دهشت. يبدو أن المكان قد غيّر الأيدي العاملة، وهم ماضون في عملية إصلاح المكان. حتى أنه هناك افتتاح مطعم صغير قريبا. وقد عُرض علي عرض من الدرجة الأولى على شقة بغرفتي نوم. هذا المكان ذو معدل سعر مقابل أداء أفضل مما كان عليه قبل,مطعم,FACILITIES#DESIGN_FEATURES,neutral,173,177
601,601:0,حتى أفضل لقد كتبت عن العاج من قبل. كان لدي مؤخرا سبب لزيارتهم مرة أخرى وقد دهشت. يبدو أن المكان قد غيّر الأيدي العاملة، وهم ماضون في عملية إصلاح المكان. حتى أنه هناك افتتاح مطعم صغير قريبا. وقد عُرض علي عرض من الدرجة الأولى على شقة بغرفتي نوم. هذا المكان ذو معدل سعر مقابل أداء أفضل مما كان عليه قبل,المكان,HOTEL#PRICES,neutral,89,95
566,566:0,فندق رائع فندق جميل كل الغرف فيه عبارة عن استديو جميل وداخله مطبخ وجلسة صغيرة مع سماعة سبيكر للايبود وجاكوزي رااااااائع ..,فندق,HOTEL#GENERAL,positive,0,4
566,566:0,فندق رائع فندق جميل كل الغرف فيه عبارة عن استديو جميل وداخله مطبخ وجلسة صغيرة مع سماعة سبيكر للايبود وجاكوزي رااااااائع ..,فندق,HOTEL#GENERAL,positive,10,14
566,566:0,فندق رائع فندق جميل كل الغرف فيه عبارة عن استديو جميل وداخله مطبخ وجلسة صغيرة مع سماعة سبيكر للايبود وجاكوزي رااااااائع ..,استديو,FACILITIES#GENERAL,positive,42,48
566,566:0,فندق رائع فندق جميل كل الغرف فيه عبارة عن استديو جميل وداخله مطبخ وجلسة صغيرة مع سماعة سبيكر للايبود وجاكوزي رااااااائع ..,جاكوزي,FACILITIES#GENERAL,positive,102,108
566,566:1,"والسعر مناسب لهذه الرفاهية ..الخدمة سريعة والاستقبال جميل جدا..يوجد به عدد 2 بارات .. وهو على شارع البانقلا بشكل شبه مباشر خطوتين فقط وانت في الشارع ويعتبر موقعه افضل موقع ,,",السعر,HOTEL#PRICES,neutral,1,6
566,566:1,"والسعر مناسب لهذه الرفاهية ..الخدمة سريعة والاستقبال جميل جدا..يوجد به عدد 2 بارات .. وهو على شارع البانقلا بشكل شبه مباشر خطوتين فقط وانت في الشارع ويعتبر موقعه افضل موقع ,,",الخدمة,SERVICE#GENERAL,positive,29,35
566,566:1,"والسعر مناسب لهذه الرفاهية ..الخدمة سريعة والاستقبال جميل جدا..يوجد به عدد 2 بارات .. وهو على شارع البانقلا بشكل شبه مباشر خطوتين فقط وانت في الشارع ويعتبر موقعه افضل موقع ,,",الاستقبال,SERVICE#GENERAL,positive,43,52
34,34:0,جودة الخدمة عالية الخدمة الفطر ممتاز. ...وخدمات الموظفين. .حلو في قمت. الاحترام. وغرف. موقع. استراتيجي. .ممتاز. .ونظيف. ...بصراحة حلو. .ممتاز. من جميع النواحي. ...يستهل.4نجمه أو 5 نجمة...نحب. نشوف. المرة ثانيه. يكون.ع.نفس المستوى العالي,الخدمة,SERVICE#GENERAL,positive,5,11
34,34:0,جودة الخدمة عالية الخدمة الفطر ممتاز. ...وخدمات الموظفين. .حلو في قمت. الاحترام. وغرف. موقع. استراتيجي. .ممتاز. .ونظيف. ...بصراحة حلو. .ممتاز. من جميع النواحي. ...يستهل.4نجمه أو 5 نجمة...نحب. نشوف. المرة ثانيه. يكون.ع.نفس المستوى العالي,الخدمة,SERVICE#GENERAL,positive,18,24
34,34:0,جودة الخدمة عالية الخدمة الفطر ممتاز. ...وخدمات الموظفين. .حلو في قمت. الاحترام. وغرف. موقع. استراتيجي. .ممتاز. .ونظيف. ...بصراحة حلو. .ممتاز. من جميع النواحي. ...يستهل.4نجمه أو 5 نجمة...نحب. نشوف. المرة ثانيه. يكون.ع.نفس المستوى العالي,خدمات الموظفين,SERVICE#GENERAL,positive,42,56
34,34:0,جودة الخدمة عالية الخدمة الفطر ممتاز. ...وخدمات الموظفين. .حلو في قمت. الاحترام. وغرف. موقع. استراتيجي. .ممتاز. .ونظيف. ...بصراحة حلو. .ممتاز. من جميع النواحي. ...يستهل.4نجمه أو 5 نجمة...نحب. نشوف. المرة ثانيه. يكون.ع.نفس المستوى العالي,غرف,ROOMS#MISCELLANEOUS,positive,82,85
1250,1250:0,نزل مبيت وإفطار حميم وملائم- أنصح به  فريق عمل حميم وودود يتحدث الإنجليزية,إفطار,FOOD_DRINKS#QUALITY,positive,10,15
1250,1250:0,نزل مبيت وإفطار حميم وملائم- أنصح به  فريق عمل حميم وودود يتحدث الإنجليزية,فريق عمل,SERVICE#GENERAL,positive,38,46
1250,1250:1,فقط إفطار بسيط (تشكيلة من الخبز)، واي فاي مجاني,إفطار,FOOD_DRINKS#QUALITY,positive,4,9
1250,1250:1,فقط إفطار بسيط (تشكيلة من الخبز)، واي فاي مجاني,واي فاي,FACILITIES#GENERAL,positive,34,41
1250,1250:2,بعض الغرف تحتوي على حمام خاص.,الغرف,ROOMS#DESIGN_FEATURES,positive,4,9
1250,1250:3,نقداً فقط (ما من بطاقات ائتمان) ولكن هناك الكثير من ماكينات الصراف الآلي في الجوار (اسأل والتر عن أقرب واحدة).,ماكينات الصراف الآلي,ROOMS_AMENITIES#GENERAL,positive,52,72
1521,1521:0,"فندق لطيف مكثنا ثلاث ليال في الآونة الأخيرة.إن الغرف, الديكور, الاستعدادات ممتازة. إن المطعم الياباني جيد و يقدم تخفيضا رائعا بقيمة %30 على الطعام و المشروبات قبل 7:00 مساء.",فندق,HOTEL#GENERAL,positive,0,4
1521,1521:0,"فندق لطيف مكثنا ثلاث ليال في الآونة الأخيرة.إن الغرف, الديكور, الاستعدادات ممتازة. إن المطعم الياباني جيد و يقدم تخفيضا رائعا بقيمة %30 على الطعام و المشروبات قبل 7:00 مساء.",الغرف,ROOMS#GENERAL,positive,47,52
1521,1521:0,"فندق لطيف مكثنا ثلاث ليال في الآونة الأخيرة.إن الغرف, الديكور, الاستعدادات ممتازة. إن المطعم الياباني جيد و يقدم تخفيضا رائعا بقيمة %30 على الطعام و المشروبات قبل 7:00 مساء.",الديكور,ROOMS#DESIGN_FEATURES,positive,54,61
1521,1521:0,"فندق لطيف مكثنا ثلاث ليال في الآونة الأخيرة.إن الغرف, الديكور, الاستعدادات ممتازة. إن المطعم الياباني جيد و يقدم تخفيضا رائعا بقيمة %30 على الطعام و المشروبات قبل 7:00 مساء.",المطعم,FACILITIES#GENERAL,neutral,86,92
1521,1521:1,إن خيار البوفيه في مطعم الفندق المطعم الرئيسي يعد أقل إثارة للاهتمام. أظن أن الطعام المعد للعملاء الدوليين يؤدي إلى نوع من فقدإن البصر. إنه يحتوي على الكثير من المواد الغذائية ولكن ليس مثيرا للغاية.,البوفيه,FOOD_DRINKS#QUALITY,neutral,8,15
1521,1521:1,إن خيار البوفيه في مطعم الفندق المطعم الرئيسي يعد أقل إثارة للاهتمام. أظن أن الطعام المعد للعملاء الدوليين يؤدي إلى نوع من فقدإن البصر. إنه يحتوي على الكثير من المواد الغذائية ولكن ليس مثيرا للغاية.,الطعام,FOOD_DRINKS#QUALITY,neutral,77,83
130,130:0,تقييمى للفندق ممتاز مع مرتبة الشرف لما فيه من خدمات ممتازة ورائعة لجميع زوار الفندق وتوافر الالعاب الاكوابارك وتعاون جميع العمال مع الزوار من جميع الجنسيات خاصة العمال المصريين,فندق,HOTEL#GENERAL,positive,9,13
130,130:0,تقييمى للفندق ممتاز مع مرتبة الشرف لما فيه من خدمات ممتازة ورائعة لجميع زوار الفندق وتوافر الالعاب الاكوابارك وتعاون جميع العمال مع الزوار من جميع الجنسيات خاصة العمال المصريين,خدمات,SERVICE#GENERAL,positive,46,51
130,130:1,وكذالك نظافة الغرف دائما وجوده الطعام الطازج واسعار خاصة للجميع,الغرف,ROOMS#CLEANLINESS,positive,13,18
130,130:1,وكذالك نظافة الغرف دائما وجوده الطعام الطازج واسعار خاصة للجميع,الطعام,FOOD_DRINKS#QUALITY,positive,31,37
130,130:1,وكذالك نظافة الغرف دائما وجوده الطعام الطازج واسعار خاصة للجميع,اسعار,HOTEL#PRICES,positive,46,51
2242,2242:0,لتحسين الخدمة بالفندق يجب مراعاة بعض ا#65271;شياء لكي يتم تحسين الخدمة أولا نظافة الغرف يجب أن تكون يومية و ليس عند الطلب,الخدمة,SERVICE#GENERAL,negative,7,13
2242,2242:0,لتحسين الخدمة بالفندق يجب مراعاة بعض ا#65271;شياء لكي يتم تحسين الخدمة أولا نظافة الغرف يجب أن تكون يومية و ليس عند الطلب,نظافة الغرف,ROOMS#CLEANLINESS,negative,76,87
2242,2242:1,الطلب ثانيا يوجد صراصير كثيرة بالغرفة ثالثا خدمة الغرف سيئة جدا فقد قمنا بطلب قهوة مرتين و كل مرة أسوأ من الثانية,بالغرفة,ROOMS#CLEANLINESS,negative,30,37
